ptr_id,year,member,class,source_url
0001309484-26-000004,2026,CMWA Micro Cap Fund LLC (D),,https://www.sec.gov/Archives/edgar/data/1309484/000130948426000004/0001309484-26-000004-index.htm
0001309484-26-000005,2026,CMWA Micro Cap Fund LLC (D),,https://www.sec.gov/Archives/edgar/data/1309484/000130948426000005/0001309484-26-000005-index.htm
0001310990-26-000003,2026,CMWA Small Cap Fund LLC (D),,https://www.sec.gov/Archives/edgar/data/1310990/000131099026000003/0001310990-26-000003-index.htm
0001312331-26-000007,2026,TEXAKOMA EXPLORATION & PRODUCTION LLC (D/A),,https://www.sec.gov/Archives/edgar/data/1312331/000131233126000007/0001312331-26-000007-index.htm
0001312331-26-000006,2026,TEXAKOMA EXPLORATION & PRODUCTION LLC (D),,https://www.sec.gov/Archives/edgar/data/1312331/000131233126000006/0001312331-26-000006-index.htm
0000919574-26-002490,2026,"CHATHAM ASSET HIGH YIELD OFFSHORE FUND, LTD. (D/A)",,https://www.sec.gov/Archives/edgar/data/1314062/000091957426002490/0000919574-26-002490-index.htm
0001012975-26-000378,2026,RA Capital Healthcare Fund LP (D/A),,https://www.sec.gov/Archives/edgar/data/1315082/000101297526000378/0001012975-26-000378-index.htm
0001012975-26-000340,2026,SOUTHPOINT QUALIFIED FUND LP (D/A),,https://www.sec.gov/Archives/edgar/data/1318388/000101297526000340/0001012975-26-000340-index.htm
0001315863-26-000313,2026,MHR Capital Partners (100) LP (D/A),,https://www.sec.gov/Archives/edgar/data/1319850/000131586326000313/0001315863-26-000313-index.htm
0000902664-26-002030,2026,Caeruleus Fund (D/A),,https://www.sec.gov/Archives/edgar/data/1320107/000090266426002030/0000902664-26-002030-index.htm
0000902664-26-001999,2026,Parvus European Absolute Opportunities Fund (D/A),,https://www.sec.gov/Archives/edgar/data/1320120/000090266426001999/0000902664-26-001999-index.htm
0000902664-26-002026,2026,Orange Partners Fund (D/A),,https://www.sec.gov/Archives/edgar/data/1320145/000090266426002026/0000902664-26-002026-index.htm
0001321086-26-000003,2026,CMWA Capital Appreciation Fund LLC (D),,https://www.sec.gov/Archives/edgar/data/1321086/000132108626000003/0001321086-26-000003-index.htm
0001321086-26-000004,2026,CMWA Capital Appreciation Fund LLC (D),,https://www.sec.gov/Archives/edgar/data/1321086/000132108626000004/0001321086-26-000004-index.htm
0001321974-26-000001,2026,"Western Asset Private Liquidity Fund, LLC (D/A)",,https://www.sec.gov/Archives/edgar/data/1321974/000132197426000001/0001321974-26-000001-index.htm
0001328478-26-000001,2026,SURGICAL CENTER OF SOUTH JERSEY LP (D),,https://www.sec.gov/Archives/edgar/data/1328478/000132847826000001/0001328478-26-000001-index.htm
0001330459-26-000001,2026,"Western Asset US Core Plus, L.L.C. (D/A)",,https://www.sec.gov/Archives/edgar/data/1330459/000133045926000001/0001330459-26-000001-index.htm
0000947871-26-000495,2026,TUDOR BVI GLOBAL FUND LTD. (D/A),,https://www.sec.gov/Archives/edgar/data/1339466/000094787126000495/0000947871-26-000495-index.htm
0001341385-26-000003,2026,"Anderson Opportunity Capital, LLC (D/A)",,https://www.sec.gov/Archives/edgar/data/1341385/000134138526000003/0001341385-26-000003-index.htm
